id,label,claim,evidence,text
7713,refutes,米夏埃爾· 科爾曼（Michael Kohlmann)是一位德裔職業網球運動員，他也是一位單打專家，目前的他擁有五座ATP單打冠軍。於2007年3月5日，他成爲單打最高世界排名27位。,"[[[6943, 6641, '米夏埃爾·科爾曼', 0]]]",['米夏埃爾· 科爾曼（Michael Kohlmann)是一位德國職業網球運動員，他是一位雙打專家，他目前擁有五座ATP雙打冠軍。']
4505,supports,英國皇家徽章的盾徽上有金獅、紅獅、豎琴，而兩側有獅子和獨角獸，盾徽旁的圈飾還寫有文字。,"[[[4383, 4484, '英國皇家徽章', 0], [4383, 4484, '英國皇家徽章', 1], [4383, 4484, '英國皇家徽章', 2]]]","['英國皇家徽章，即是英皇徽，盾面上兩組三隻金獅象徵英格蘭，紅獅象徵蘇格蘭，豎琴象徵北愛爾蘭。', '兩側是代表英格蘭的獅子和代表蘇格蘭的獨角獸。', '盾徽周圍的圈飾用古法語寫着Honi soit qui mal y pense（「 」 ），這個圈飾是嘉德勳章上的吊襪帶。']"
7963,refutes,屬於俄羅斯少數民族的楚瓦什人是典型的歐亞混合人種，有以斯拉夫字母爲基礎的象形文字因此屬突厥語族。,"[[[7154, 6816, '楚瓦什人', 5]]]",['有以斯拉夫字母爲基礎的拼音文字。']
5768,refutes,馬克思在《資本論》中論述了馬克思主義政治經濟學的進階概念。,"[[[4621, 4694, '馬克思主義政治經濟學', 0]]]",['馬克思主義政治經濟學，也稱馬克思主義經濟學，馬克思在其著作《資本論》中闡述了該學說的基本觀點。']
150,NOT ENOUGH INFO,臺北101興建於唐朝。,"[[86, None, None, None]]",[]
694,refutes,"純硫是黑色的晶體，又稱硫黃、硫磺。硫有許多不同的化合價，常見化合價爲2,0,+4,+6。","[[[864, 878, '硫', 1]]]",['硫是一種非常常見的無味無臭的非金屬，純的硫是黃色的晶體，又稱硫黃、硫磺。']
6134,refutes,睡眠時會強化利用能量將小離子合成大離子的代謝途徑。,"[[[5042, 5064, '睡眠', 2], [5042, 5064, '同化作用', 0]]]","['睡眠的特徵包括：減少主動的身體運動，對外界刺激反應減弱，增強同化作用（生產細胞結構），以及降低異化作用水平（分解細胞結構）。', '同化作用，又稱爲合成代謝，是指生物體利用能量將小分子合成爲大分子的一系列代謝途徑。']"
6677,supports,赤足在家不穿鞋子是有些人的習慣。,"[[[5437, 5403, '赤足', 2]]]",['有些人在家中會赤腳不穿拖鞋。']
1649,refutes,5月1日國際勞動節源於芝加哥工人爭取每日洗澡不超過八小時而被警察武裝鎮壓的乾草市場慘案。,"[[[1579, 1691, '國際勞動節', 5], [1579, 1691, '乾草市場事件', 0], [1579, 1691, '國際勞動節', 0]]]","['第二國際在該次大會上通過了一項決議，決定在某一天舉行大規模的國際性遊行示威，以讓勞動者在同一天裏要求執政當局從法律上把工作日限制在8小時以內，並表示支持美國勞工聯合會的決定，定具體日期爲1890年5月1日，以紀念芝加哥工人爲爭取八小時工作制而被警察武裝鎮壓的乾草市場事件，後來該項活動演變爲了國際勞動節。', '乾草市場事件（Haymarket affair），又稱乾草市場暴亂（Haymarket riot）、乾草市場屠殺（Haymarket massacre）、乾草市場慘案，爲發生於1886年的一場美國大規模工人集會及包括隨後發生的爆炸案在內的一系列事件。', '國際勞動節，又稱五一國際勞動節、勞動節、國際示威遊行日，是世界上80多個國家的勞動節。']"
3153,refutes,麻婆豆腐，是以鷹嘴豆爲主原料的豆製品，炒以牛肉碎、豆瓣醬與秦椒等。,"[[[3508, 3659, '麻婆豆腐', 1], [3508, 3659, '豆腐', 0]]]","['主要食材有豆腐、牛肉碎、豆瓣醬和花椒等。', '豆腐是一種以黃豆爲主要原料的黃白色塊狀豆製品食物，起源於中國，在中國大陸、港澳、臺灣、日本、韓國、越南、新加坡、馬來西亞、印度尼西亞等地很普遍。']"
2012,supports,蘇聯的加盟共和國中包含土庫曼_(消歧義)。,"[[[1749, 1885, '土庫曼_(消歧義)', 4]]]",['土庫曼蘇維埃社會主義共和國，蘇聯的加盟共和國之一']
2169,NOT ENOUGH INFO,抄襲亦稱作剽竊，抄襲的認定也因事件中的複雜程度影響抄襲爭議的嚴重程度。,"[[2436, None, None, None]]",[]
7470,refutes,紐西蘭首都惠靈頓內的國立博物館擁有世界上最大的烏賊標本。,"[[[6690, 6435, '惠靈頓', 0]]]",['惠靈頓（Wellington、毛利語：Te Whanganui-a-Tara或Poneke）是新西蘭的首都，位於新西蘭北島島的西南端，庫克海峽和雷穆塔卡山脈之間，它是新西蘭的第三大城市，與悉尼和墨爾本一起成爲大洋洲的文化中心。']
4221,NOT ENOUGH INFO,人類對草地的使用遠超出其他任何金屬，還試圖用哲學、藝術、科學、神話以及宗教來解釋自然界的現象，這顯示出人類強烈的好奇心。,"[[2860, None, None, None]]",[]
8275,supports,李祖德（Tsu Der Lee)是在臺北市出生的，他於臺北醫學大學畢業，之後從專業醫師轉身成爲經營者。,"[[[7399, 7026, '李祖德', 0]]]",['李祖德（Tsu-Der Lee)生於臺北市，畢業於臺北醫學大學牙醫學系，由專業醫師轉爲經營者，後又投身於創投業、當選北醫董事長、引進瑞士醫材產業等']
4371,refutes,鐵達尼號首航的目的地是曼哈頓。,"[[[3594, 3751, '泰坦尼克號', 5]]]",['1912年4月10日，鐵達尼號展開首航，也是唯一一次的載客出航，最終目的地爲紐約。']
2615,refutes,男女混校的聖保羅書院是香港本地創立的學校。,"[[[2249, 2458, '聖保羅書院', 5]]]",['該校設有小學部及中學部，俱只收男生。']
2812,supports,在西方，早期的童話並不被稱爲「fairy tale」，而是被視爲短篇小說的文體，「fairy tale」 一詞被認爲最先是由法國作家所提出。,"[[[2984, 3172, '童話', 13], [2984, 3172, '童話', 14]]]","['在西方，早期的童話並不被稱爲「fairy tale」 ，而是被視爲短篇小說的文體。', '「fairy tale」 一詞被認爲最先是由法國作家所提出。']"
5995,refutes,最流行的《毛主席語錄》是使用波長大約爲630到750nm的可見光色作爲裝書袋，因此又稱小紅書。,"[[[5817, 5721, '毛主席語錄', 0], [5817, 5721, '紅色', 0]]]","['《毛主席語錄》（又稱《毛澤東語錄》，簡稱《毛語錄》）是前中國共產黨中央委員會主席毛澤東著作中一些語句的選編本，因爲最流行的版本用紅色封面包裝，又是中國共產黨領袖的經典言論，所以文化大革命中被普遍稱爲「 紅寶書」 。', '紅色，又稱赤色，是以通過能量來激發觀察者的可見光譜中長波末端的顏色，波長大約爲630到750納米，類似於新鮮血液的顏色，是三原色和心理原色之一。']"
7564,refutes,飄然臺內有金身白髮黃初平立體藝術品。,"[[[6832, 6552, '飄然臺', 2]]]",['其中在2012年10月8日（農曆壬辰年八月廿三日，星期一，黃大仙誕）開光的黃大仙雕像，像高3.22米，自稱是當時世界最大的金身白玉黃大仙雕像。']
2109,refutes,宋朝宋高宗是北宋皇帝宋神宗的兒子，也是南宋第一任皇帝。,"[[[3107, 3287, '宋高宗', 1], [3107, 3287, '宋徽宗', 3]]]","['他是北宋皇帝宋徽宗第九子，宋欽宗之弟； 曾獲封爲「 康王」 。', '徽宗爲宋神宗十一子，宋哲宗之弟，先後被封爲遂寧王、端王。']"
7115,NOT ENOUGH INFO,中華民國自1996年開放直選至今捐錢數最高的蔡英文總統是第一位當選連任的東亞女性元首。,"[[6341, None, None, None]]",[]
2574,refutes,日本神話經過天武天皇命令以編纂漫畫的態度將民間傳說系統化，所以和中國的神話不同。,"[[[2667, 2886, '日本神話', 8]]]",['日本神話由於經過天武天皇下令以編纂史書的態度將民間傳說系統化，所以跟片段性的中國神話有所不同。']
7340,NOT ENOUGH INFO,建立全國高速公路系統的第一人本傑明·富蘭克林，曾在費城做郵政多年。,"[[6330, None, None, None]]",[]
128,NOT ENOUGH INFO,臺北101建造了90年。,"[[375, None, None, None]]",[]
2953,NOT ENOUGH INFO,19世紀在法國流行的印象主義音樂在1860年代時法國開展的印象派出現後形成。,"[[3409, None, None, None]]",[]
7800,supports,三國時蜀漢的著名將領黃忠在《三國演義》中和關羽、張飛、馬超、趙雲被並稱「五虎上將」。,"[[[7017, 6690, '黃忠', 0], [7017, 6690, '黃忠', 2]]]","['黃忠，字漢升，一說字漢叔，荊州南陽郡（今河南省南陽市）人，三國時蜀漢的著名將領。', '陳壽在撰寫《三國志》的時候，將黃忠與關羽、張飛、馬超、趙雲合爲一傳（《三國志· 蜀書· 關張馬黃趙傳》），羅貫中的長篇小說《三國演義》中又將該五人並稱“ 五虎上將” ，廣爲世人所知。']"
5943,NOT ENOUGH INFO,由於人類的馴化使得雞超重，思考能力不如一般野生雉科。,"[[4710, None, None, None]]",[]
6947,refutes,1984年羅傑尼希教生物恐怖攻擊是發生在美國俄勒岡州沃斯科縣達爾斯，奧修教在多家餐廳故意投放殺蟲菌，爲了讓當地選民無法投票，使其組織的候選人能夠在選舉中獲勝。,"[[[6192, 6021, '1984年羅傑尼希教生物恐怖攻擊', 0]]]",['1984年羅傑尼希教生物恐怖攻擊是一場發生在美國俄勒岡州沃斯科縣達爾斯的生物恐怖襲擊，羅傑尼希教（奧修教）領導小組蓄意向當地十家餐館投放鼠傷寒沙門氏菌，目的是令當地選民無法投票，以便該組織候選人能在1984年沃斯科縣選舉中勝出。']
1686,refutes,吸血鬼是真實的生物，在過去有卟啉症也和吸血傳說聯繫在一起，受到大衆的恐慌。,"[[[1427, 1531, '吸血鬼', 0]]]",['吸血鬼是民間傳說裏的一種虛構生物，通常以人類或其他生物的血液爲食。']
4542,refutes,新黨在2022年底大選後剩下侯紹華在臺北市議會擔任清潔工。,"[[[2822, 3026, '新黨', 23], [2822, 3026, '侯漢廷', 1]]]","['2022年7月，僅恢復1年餘的新黨黨團隨著潘懷宗遭解職再次解散，席次亦再度退回兩席，年底選後更僅存侯漢廷一席，與社會民主黨的苗博雅並列議會第四大黨。', '生於臺灣台北市，國立臺灣大學政治學系政治學碩士，現任第13屆臺北市議員（第一選舉區，北投區、士林區）、新黨副祕書長、新思維中心主任。']"
5563,refutes,食醋、芒果、石油和天然氣豐富的卡拉卡爾帕克斯坦共和國，屬於突厥語族，居民是卡拉卡爾帕克人。,"[[[5207, 5200, '卡拉卡爾帕克斯坦共和國', 13]]]",['該共和國有豐富的食鹽、芒硝、石油和天然氣。']
7488,refutes,祕魯城市胡利亞卡人口數有三十多萬人。,"[[[6668, 6416, '胡利亞卡', 1]]]","['它是大區人口最大的城市，2017年人口爲276,110。']"
8484,supports,很多國際標準都包含歐洲中心主義，而歐洲中心主義是一種從歐洲的角度來看整個世界的一個隱含的信念。,"[[[7584, 7178, '歐洲中心主義', 0], [7584, 7178, '歐洲中心主義', 11]]]","['歐洲中心主義，又稱西方中心主義，是一種從歐洲的角度來看整個世界的一個隱含的信念，自覺或下意識感覺到歐洲對於世界的優越感。', '很多國際標準（如本初子午線、公元紀年、拉丁字母）都包含歐洲中心主義。']"
3644,supports,遠東集團創辦人徐有庠創立了多所學校。,"[[[4565, 4649, '徐有庠', 1]]]",['經營版圖橫跨紡織、百貨、水泥等產業，並創立遠東集團及多所學校，遠東集團更是臺灣三大工業集團之一，爲高度多角化經營的成功典範。']
9108,supports,當螢光燈的電流通過汞蒸氣時，產生短波長的紫外線，會使螢光體產生可見光。,"[[[8157, 7648, '汞', 14]]]",['熒光燈中的電流通過汞蒸氣產生波長很短的紫外線，紫外線使熒光體發出熒光，從而產生可見光。']
2966,supports,在覈物理學領域卓有貢獻，被人稱爲“ 核子研究的女王”的美籍華裔物理學家吳健雄是第一位美國物理學會女性會長。,"[[[2996, 3183, '吳健雄', 0], [2996, 3183, '吳健雄', 1]]]","['吳健雄（Chien-Shiung Wu； ），美籍華裔物理學家，在覈物理學領域卓有貢獻，其在實驗物理學方面的造詣常令人將她與瑪麗· 居禮相提並論。', '吳健雄是美國物理學會的第一位女性會長，常被人稱爲“ 中國的居里夫人” 、“ 物理研究的第一女士” 、“ 核子研究的女王” 以及“ 世界最傑出的女性實驗物理學家之一” 。']"
5361,NOT ENOUGH INFO,天衛三表面掩蓋非常多撞擊凹洞，但隕石坑的數量比天衛四少。,"[[3940, None, None, None]]",[]
6325,refutes,本名藤本弘的日本雕刻家藤子·F·不二雄是《哆啦A夢》的作者，《奇天烈大百科》也是代表作之一。,"[[[5582, 5531, '藤子·F·不二雄', 0]]]",['藤子·F· 不二雄，本名藤本弘，日本漫畫家。']
3854,supports,用於預防、治療、診斷疾病或增強體格或改善精神狀態的化學物質在藥理學上稱作藥物。,"[[[2749, 2959, '藥物', 5]]]",['藥理學上，藥物指用於預防、治療、診斷疾病或增強體格或改善精神狀態的化學物質。']
4478,supports,感官與心理的刺激產生的性愉悅可能使人達到性高潮。,"[[[3556, 3714, '性愉悅', 5], [3556, 3714, '性愉悅', 0], [3556, 3714, '性愉悅', 1]]]","['「 性刺激」 一詞通常在指對性器官進行的任何刺激，但其也可能涵蓋對身體其他部分的刺激、感官上的刺激（比如視覺和聽覺）、心理上的刺激（比如文字、性幻想）。', '性刺激是指任何增加或維持性興奮狀態的刺激。', '該些刺激亦有可能使人達至性高潮。']"
5613,supports,光速依據物理理論爲宇宙萬物的速度極限。,"[[[5055, 5077, '光速', 4], [5055, 5077, '狹義相對論', 3]]]","['根據狹義相對論，光速是宇宙中所有的物質運動、訊息傳播的速度上限，也是所有無質量粒子及對應的場波動在真空中運行的速度。', '狹義相對論（Special relativity）是由愛因斯坦、洛侖茲和龐加萊等人創立的，應用在慣性參考系下的時空理論，是對牛頓時空觀的拓展和修正。']"
337,refutes,北理工沒有設立科研機構。,"[[[243, 254, '北京理工大學', 69]], [[243, 255, '北京理工大學', 75]]]","['北京理工大學的三個校區均位於北京市：校本部中關村校區位於海淀區，校舍建築面積約111.31萬平方米； 良鄉校區位於良鄉高教園區，建築面積約95.01萬平方米； 另有西山科研實驗區位於海淀區西山。', '北理工擁有19個學院，近200個科研機構，兩家校辦產業和一個產業園區北理工科技園，更擁有5個國家級重點實驗室，是歷史上曾爲首批副部級高校，也是中國首批設立研究生院的高校之一。']"
5965,supports,宦官在過去是基於保護后妃貞節與皇室成員的血統所設置的。,"[[[6076, 5930, '宦官', 9]]]",['英文中宦官（eunuch）一字即由希臘文“ 守護牀的人” 轉變而成，可見宦官在本來都是爲了保護後宮貞節、皇族血統而設。']
8781,refutes,中國男歌手黃子韜並未在韓國出道過。,"[[[7850, 7387, '黃子韜', 1]]]",['2012年以韓國男子團體EXO及中國分隊EXO-M成員在中韓兩地出道。']
5348,supports,立夏是二十四時節與氣候之一，代表夏天開始。,"[[[4002, 4156, '夏_(消歧義)', 36], [4002, 4156, '立夏', 0], [4002, 4156, '節氣', 0]]]","['二十四節氣裏的立夏。', '立夏，是二十四節氣之一，標誌著夏天的到來，一般約在每年的5月5-21日之間，鬥指巽，太陽位於黃經45° 。', '節氣指二十四時節和氣候，是中國古代用來指導農事之曆法歷注。']"
1989,refutes,由WMF所協作的閩南語維基百科是由羅馬化的白話字作爲知識傳達的文字媒介。,"[[[1755, 1893, '白話字', 2]]]",['目前，由維基媒體基金會所協作的閩南語維基百科便是以白話字做爲知識傳遞的文字媒介，爲語彙保存、正寫法以及知識推廣都做出了些許貢獻。']
6919,supports,冠蕉鵑是唯一含有大量綠色色素的鳥類，反之，鸚鵡呈綠色是屬於結構生色的。,"[[[6051, 5912, '冠蕉鵑', 2]]]",['冠蕉鵑是唯一現存的鳥類含有大量綠色色素的，雖然鸚鵡也呈綠色，但這些並非色素，而是結構生色的。']
4721,NOT ENOUGH INFO,古典芭蕾在2000年纔出現。,"[[3836, None, None, None]]",[]
6178,refutes,韓正做過五屆的中國共產黨中央政治局委員。,"[[[5436, 5402, '韓正', 5]]]",['是中共十六、十七、十八、十九屆中央委員，十八、十九屆中央政治局委員，十九屆中央政治局常委。']
5133,refutes,伊斯蘭教信徒認爲《古蘭經》可以推翻穆罕默德的先知身分。,"[[[3855, 4016, '古蘭經', 5]]]",['穆斯林認爲《古蘭經》是指導穆罕默德聖人奉行使命的奇蹟，證明他的先知身份，而他亦是自亞當以來最後一位接收啓示的先知。']
9014,supports,代表捷克國家足球隊參賽的盧卡斯·赫賈在場上的位置是後衛。,"[[[8091, 7591, '盧卡斯·赫賈', 0], [8091, 7591, '盧卡斯·赫賈', 1], [8091, 7591, '盧卡斯·赫賈', 3]]]","['盧卡斯· 赫賈是一位捷克足球運動員。', '在場上的位置是後衛。', '他也代表捷克國家足球隊參賽。']"
2513,refutes,電子陶瓷主要使用了陶瓷的絕緣特性，絕緣特性是由材料是否爲導體決定的。,"[[[3817, 3965, '電子陶瓷', 0]]]",['電子陶瓷主要使用了陶瓷的電性能。']
7303,supports,有特別標誌外觀的超人，在1938年6月第一次於《動作漫畫》出現。,"[[[6259, 6078, '超人', 4], [6259, 6078, '超人', 2]]]","['超人的外觀是一個十分獨特的標誌。', '超人首次登場於《動作漫畫》#1 （1938年6月），並接著發展出各種媒體，例如廣播劇、報紙連環漫畫、電視劇、電影和電子遊戲。']"
4214,supports,基因工程是一種使用生物科技直接控制有機體基因組、用於改變細胞遺傳物質的工程，以基因移轉產生改良的或新的生物體。,"[[[2771, 2980, '基因工程', 0]]]",['基因工程（Gene engineering）又稱遺傳工程（Genetic engineering）、基因操作、基因修飾、重組核酸技術，是一種使用生物技術直接操縱有機體基因組、用於改變細胞遺傳物質的工程； 此工程技術可以通過使用分子克隆技術分離和複製需要的遺傳物質以產生核酸序列，也可以藉由生物工程學方法設計併合成核酸序列，然後以此“ 外源DNA或RNA” 將新的遺傳物質插入宿主基因組中，使同一物種或跨物種的基因轉移，以產生改良的或新的生物體。']
3472,refutes,由基因組、細胞、組織、或生物體表達的或可以表達的整套蛋白質沒有專有名詞。,"[[[3271, 3428, '基因', 21], [3271, 3428, '蛋白質組', 0]]]","['在某一細胞類型當中所有被表達的基因叫轉錄組，所有編碼蛋白質的基因叫蛋白質組。', '蛋白質組（也稱- {zh-cn:蛋白質體;zh-tw:蛋白質組;zh-hk:蛋白質體} - ，proteome），是在特定時間內，是一個由基因組、細胞、組織、或生物體表達的或可以表達的整套蛋白質。']"
5868,NOT ENOUGH INFO,由於亞洲的兵力裝備與物資皆遜於盟軍，因此發展出特別攻擊隊以最少資源獲取最大破壞力。,"[[4576, None, None, None]]",[]
699,supports,漢初三傑爲漢朝的三位功臣。,"[[[949, 981, '漢初三傑', 0]]]",['漢初三傑（也稱爲興漢三傑）是指漢朝輔佐漢高祖劉邦得天下，建立漢室江山的三位傑出的政治、軍事人才和功臣，張良、韓信、蕭何。']
3754,refutes,教會沒有讓基督徒在裏頭做禮拜。,"[[[5036, 5058, '教會', 1], [5036, 5058, '教堂', 0], [5036, 5058, '禮拜', 0]]]","['雖然在日語中「 教會」 也有「 教堂」 的意思，一般人也常將「 教會」 與「 教堂」 （地方教會的建築）混爲一談，但中文語境內的教會並不需要固定的建築。', '教堂是進行宗教儀式的場所，一般特指基督宗教，包括天主教、東正教、新教等； 天主教的教堂又可稱爲「 天主堂」 ； 伊斯蘭教進行宗教儀式的場所一般稱爲清真寺或回教堂，猶太教從事宗教儀式和其它活動的場所中文亦稱猶太教堂或猶太會堂。', '禮拜是一種宗教活動。']"
1471,refutes,卡呂普索的奧古吉埃島上未見伊塔卡之王的生活痕跡。,"[[[1478, 1584, '卡呂普索', 0], [1478, 1584, '奧德修斯', 0]], [[1478, 1585, '卡呂普索', 6], [1478, 1585, '奧德修斯', 0]]]","['卡呂普索（Calypso，Καλυψώ ,Kalypsō ），希臘神話的海之女神，阿特拉斯之女，她曾將奧德修斯困在她的奧吉吉亞島上七年。', '奧德修斯（Ὀδυσσεύς ，轉寫：Odysseus）也作「 尤利西斯」 （Ulixes，轉寫：Ulysses），是傳說中希臘西部伊塔卡之王，拉厄耳忒斯子，阿爾克修斯孫。', '而最爲人所知的是在荷馬的《奧德賽》中，她將希臘英雄奧德修斯回家的途中，把他軟禁在島上七年，想讓奧德修斯成爲她的丈夫； 她透過各種才藝來吸引奧德修斯，這幾年時間他們同居在島上甚至共枕而眠，但是奧德修斯仍想回家去與妻子團圓。', '奧德修斯（Ὀδυσσεύς ，轉寫：Odysseus）也作「 尤利西斯」 （Ulixes，轉寫：Ulysses），是傳說中希臘西部伊塔卡之王，拉厄耳忒斯子，阿爾克修斯孫。']"
9098,supports,克洛里斯的老公是西風之神費羅斯。,"[[[8210, 7690, '克洛里斯', 2], [8210, 7690, '克洛里斯', 3]]]","['克洛里斯（亦稱“greenish” ）是春天、花卉和自然女神。', '她嫁給西風神則費羅斯（Zephyrus）並生了三個孩子，分別是：Ampyx、Mopsus和Carpus。']"
7430,refutes,失樂園是2002年上映的恐怖愛情電視劇。,"[[[6799, 6523, '失樂園_(消歧義)', 7]]]",['失樂園(1997年電視劇)，1997年日本電視劇，由川島直美、古谷一行主演。']
3358,refutes,海衛十是距離太陽系體積第四大、質量倒數第二行星較遠的衛星。,"[[[4402, 4503, '海衛十', 1], [4402, 4503, '海王星', 0]]]","['它曾經是海王星附近的小行星，被海王星俘獲，在2003年被發現，被編爲S/2003N1。', '海王星是太陽系八大行星中距離太陽最遠的，體積第四大的，但質量是第三大的行星。']"
8899,NOT ENOUGH INFO,由於海星其中一個胃可以在體外消化食物，因此牠可以喫下比他嘴巴還大的礦物。,"[[8020, None, None, None]]",[]
943,NOT ENOUGH INFO,北阿坎德邦的地方法院設在奈尼塔爾。,"[[708, None, None, None]]",[]
4093,refutes,世僕制起源於封建社會的科舉制度，在日本，這種身份的奴隸又稱爲譜代下人或譜代奉公人。,"[[[6775, 6503, '世僕', 0]]]",['世僕制起源於封建社會的蓄奴制。']
3057,supports,韓國行政道全羅北道的首府在聯合國教科文組織指定的美食城市之一，爲全羅北道中部的市級行政區：全州。,"[[[5967, 5845, '全羅北道', 0], [5967, 5845, '全州市', 0], [5967, 5845, '全州市', 9]]]","['全羅北道是位於朝鮮半島西南部的一個韓國行政道，南與全羅南道接壤，北以錦江爲界與忠清南道相鄰，東以小白山脈爲界與慶尚南道相連，東北一小部分與慶尚北道鄰接，西與中華人民共和國隔黃海相望，面積8,066平方公里，人口約180萬，有6市、8郡，首府位於全州市。', '全州市是大韓民國全羅北道中部的市級行政區，亦是該道的首府，面積206.22平方公里，人口約65萬。', '全州亦是聯合國教育、科學及文化組織指定的美食城市； 全州拌飯和韓定食是代表性的韓國料理。']"
1872,NOT ENOUGH INFO,Vivien Leigh主演魂斷藍橋的三隻熊。,"[[1899, None, None, None]]",[]
1830,supports,1999年，美國電影學會評選白蘭度爲百年百大男演員第4名。,"[[[1692, 1813, '馬龍·白蘭度', 7], [1692, 1813, 'AFI百年百大明星', 0], [1692, 1813, 'AFI百年百大明星', 15]]]","['1999年，他被美國電影學會選爲百年來最偉大的男演員第4名。', 'AFI百年百大明星是美國電影學會（AFI）評選的百年百大系列榜單之一，意在選出美國電影史上最偉大的25位男性和25位女性銀幕傳奇影星。', '名單公佈時仍在世的影星有凱瑟琳· 赫本、馬龍· 白蘭度、伊麗莎白· 泰勒、格里高利· 派克、柯克· 道格拉斯、秀蘭· 鄧波兒、勞倫· 白考爾、索菲婭· 羅蘭和西德尼· 波蒂埃，而截至2022年10月，在世者僅剩索菲婭· 羅蘭一人。']"
5223,NOT ENOUGH INFO,香港劇集對於全世界美國人有著深遠影響。,"[[4680, None, None, None]]",[]
2451,refutes,三角學和三角函數沒有關係。,"[[[4270, 4384, '三角學', 1]]]",['三角學定義了三角函數，可以描述三角形邊與角的關係，而且都是週期函數，可以用來描述週期性的現象。']
5248,supports,哀思義涵的黑紗不在中文稱作袖章的範圍，而黑紗是華人地區給黑色袖章的專稱，黑色袖章在近代及現代在親屬或摯友死後穿戴有哀思的含意。,"[[[4240, 4357, '袖章', 16], [4240, 4357, '袖章', 14]]]","['代表哀悼的黑色袖章在華人地區稱爲「 黑紗」 （在日本稱爲「 喪章」 ），一般中文所稱“ 袖章” 並不包括黑紗。', '在世界各地的一些國家，在近代及現代在親屬或摯友死後有戴黑色袖章的習慣，表示哀思。']"
828,refutes,蔡英文在2022年九合一大選慘敗後辭去民進黨發言人。,"[[[714, 713, '蔡英文', 25]]]",['2022年，民進黨在九合一選舉慘敗後，她辭去民進黨主席一職。']
1339,supports,東海風浪大時臺灣漁民往往會選擇將船隻駛於南小島以躲避風浪。,"[[[1068, 1113, '南小島', 1]]]",['其中南小島與北小島之間相隔長約150公尺、寬約200公尺的橄欖門海峽，而過去在東海風浪大時臺灣漁民往往會選擇將船隻駛於此以躲避風浪。']
3332,refutes,絲綢之路在兩宋時期訂定基本方向。,"[[[3664, 3815, '絲綢之路', 4]]]",['最初絲綢之路是西漢時張騫出使西域開闢的以長安爲起點，最遠到達西亞諸國的陸上貿易通道，到東漢時班超再次出使西域打通了荒廢已久的絲綢之路，並將路線東端延伸到東漢京師洛陽，西端延伸到歐洲，這是目前完整的絲綢之路路線。']
8532,supports,"聖保羅書院爲周間每天都有上課的學校，共有1,800名學生就讀，他的校長爲源迪恩先生。","[[[7933, 7456, '聖保羅書院', 4], [7933, 7456, '聖保羅書院', 15], [7933, 7456, '聖保羅書院', 16]]]","[""聖保羅書院（St.Paul's College）是基督教香港聖公會創辦的學校，屬香港補助學校議會的成員學校，爲香港傳統名校。"", '現時，這間全日制學校合計中學部和小學部大約共有1,800名學生就讀。', '現任校長爲源迪恩先生。']"
7996,refutes,位於日本愛知縣的中部大學是一所公立中學。,"[[[7108, 6774, '中部大學_(日本)', 35]]]",['中部大學（ちゅうぶだいがく ，Chubu University）是一所位於日本愛知縣春日井市的私立大學，1938年由名古屋高等工業學校（今中部大學第一高等學校）教授三浦幸平創立，並分別在1971年和1973年設置碩士班與博士班。']
5940,supports,雞受到人類的馴化而超重，因此飛行能力不如一般野生雉科。,"[[[5067, 5087, '雞', 2], [5067, 5087, '雞', 0]]]","['雞已喪失了大部分的飛行能力，但還留有極少的飛行能力，只能飛一小段，和大部份雉科鳥類一樣不善飛行，但因爲在人類刻意配種餵食下，雞被養成超重，不成比例的肥大，飛行能力纔會比其他野生雉科鳥類還要差。', '雞（學名：Gallus gallus domesticus），是原雞屬原雞中被人類馴化後而成的亞種，家雞最初被馴化成爲家禽的目的是提供廉價優質的動物蛋白質食物來源，是家畜及家禽中數量最多，分佈也最廣的。']"
1319,refutes,劍橋大學不存在學院。,"[[[1057, 1099, '劍橋大學', 6]]]",['劍橋大學是一個由成員學院(College)、學術學院(School)、專業學院(Faculty)、與學系(Department)組成的學院聯邦制學校。']
6986,supports,在臺灣有一種政治術語「老賊」是拿來稱呼不斷自行延長任期的民意代表。,"[[[6143, 5984, '老賊_(臺灣政治)', 0]]]",['老賊，原本只是對老年人的貶稱，但在臺灣（中華民國）轉化爲政治術語，被用作稱呼不斷自我延任的民意代表。']
7217,NOT ENOUGH INFO,秋紅谷廣場在暴雨時有控制冰凌洪水蔓延速度的功能。,"[[6352, None, None, None]]",[]
7102,refutes,屬於旅行證件的護照不能發放給外國籍人士。,"[[[5783, 5690, '護照', 1]]]",['某些情況下，一個國家政府也可給外國籍人士發放護照，如“ 葡萄牙給外國人護照” 。']
4566,NOT ENOUGH INFO,柯波拉在加州大學洛杉磯分校畢業後拍了成人片。,"[[3971, None, None, None]]",[]
6840,supports,獎盃是對某領域有優異表現人物提供的一種獎勵品，多爲杯狀。,"[[[5609, 5555, '獎盃', 0], [5609, 5555, '獎盃', 3]]]","['獎盃（Trophy Cup）是對那些在某一領域中有傑出表現的人物所提供的一種獎勵物品，特別是在大規模的巡迴體育競技運動中所常見，運動選手通過公平的競賽活動來贏取勝利，勝利者會得到主辦者給予某些物品作爲獎勵。', '由於獎盃多爲杯狀，也因此而得名，但也有些其他的獎勵品不是採用杯狀的，它們可能採用盤狀、人像、雕塑或其他的形狀。']"
